OTU_821,259,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.81,Cuneatibacter_caecimuris_strain_BARN-424-CC-10_(NR_144608.1),89.1,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,29,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,23,0,0,0,0,0,0,0,0,2,40,0,21,0,2,0,0,0,1,0,0
OTU_806,258,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.89,Clostridium_termitidis_(T)_type_strain:_DSM5398_(FR733680),90.8,2,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,7,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,41,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,54,0,0,0,0,0,0,0,0,18,0
OTU_981,258,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,.,.,1,Muricomes_intestini_strain_2PG-424-CC-1_(NR_144617.1),97.3,1,0,1,1,1,1,0,0,0,2,4,15,0,1,1,0,0,2,0,0,0,0,0,0,0,14,5,6,1,0,0,0,0,5,5,1,1,5,15,19,2,0,0,3,4,0,0,3,2,0,1,1,0,4,0,0,2,2,0,0,0,1,0,8,6,4,1,0,0,0,1,0,0,0,0,0,0,1,14,11,8,0,0,0,0,0,4,3,4,0,2,4,9,4,0,0,5,0,8,1,9,1,0,1,13,2,3,0
OTU_901,257,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.78,Gracilibacter_thermotolerans_(T)_JW/YJL-S1_(DQ117465),90.1,1,0,10,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,82,0,2,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,42,0,8,0,0,0,0
OTU_892,253,Root,Bacteria,Proteobacteria,.,Gammaproteobacteria,.,Pseudomonadales,.,Pseudomonadaceae,.,Pseudomonas,.,0.99,Pseudomonas_lundensis_(T)_ATCC_49968_(AB021395),99,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,10,72,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_862,252,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Sporobacter,.,0.52,Sporobacter_termitidis_(T)_SYR_(Z49863),93.5,1,0,0,5,3,9,12,0,0,0,0,6,4,8,7,3,4,2,6,0,26,3,5,0,0,0,0,2,1,0,1,2,5,0,0,2,12,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,6,11,12,0,0,0,0,0,1,10,0,6,4,0,0,11,6,7,0,0,0,0,0,3,0,0,14,2,0,0,6,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_778,252,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.96,Pseudobacteroides_cellulosolvens_(L35517),94.5,1,0,0,0,0,0,0,0,0,0,0,60,153,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
OTU_875,251,Root,Bacteria,Proteobacteria,.,.,.,.,.,.,.,.,.,0.55,Limnoraphis_robusta_strain_CCALA_966_(NR_118325.1),85.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_837,251,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.9,Clostridium_leptum_(T)_DSM_753T_(AJ305238),93.2,1,3,13,2,1,0,1,0,0,7,5,2,1,2,2,2,0,1,5,0,1,2,4,3,2,0,5,2,3,0,0,0,0,6,6,1,3,5,2,4,2,0,2,3,1,0,6,0,0,3,4,3,5,0,0,0,11,1,6,8,0,4,2,3,9,2,0,0,0,2,0,0,0,1,1,5,0,5,1,4,0,1,0,0,0,0,3,3,5,9,0,3,3,2,3,0,6,6,0,2,0,0,0,1,14,0,0,0
OTU_878,251,Root,Bacteria,Firmicutes,.,Erysipelotrichia,.,Erysipelotrichales,.,Erysipelotrichaceae,.,Coprobacillus,.,0.6,Longibaculum_muris_strain_MT10-315-CC-1.2-2_(NR_144615.1),96.6,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,37,0,0,0,0,26,8,13,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,15,10,0,0,0,0,32,11,29,16,0,0
OTU_904,251,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.57,Anaerostipes_hadrus_type_strain:_DSM_3319_(FR749932),86,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,113,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_929,251,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,.,.,0.95,Mordavella_massiliensis_strain_Marseille-P3246_(NR_147406.1),96.6,1,0,0,0,0,0,0,0,0,0,0,154,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_910,251,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Clostridium IV,.,0.83,Ruminococcus_albus_(T)_ATCC_27210_(L76598),92.1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_846,250,Root,Bacteria,Firmicutes,.,Bacilli,.,Lactobacillales,.,Lactobacillaceae,.,Lactobacillus,.,0.99,Lactobacillus_fermentum_CIP_102980_(JN175331),98.6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,1,14,5,0,0,0,0,17,1,0,0,0,0,0,0,0,0,26,10,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,7,0,0,0,0,10,10,0,0,2,0,0,0,0,0,36,35,0,0,25,6,0,0,0,0,0,0
OTU_869,250,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.5,Colidextribacter_massiliensis_strain_Marseille-P3083_(NR_147375.1),88.7,1,5,3,8,4,0,0,0,0,0,0,26,21,0,0,0,0,4,5,0,0,0,0,0,0,0,0,6,1,0,0,0,0,10,7,2,2,7,3,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,23,5,0,0,2,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,18,6,3,7,3,5,0,0,0,0,9,5,0,0,0,0,0,0,0,0,3,0
OTU_918,247,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Oscillibacter,.,0.83,Oscillibacter_valericigenes_(T)_Sjm18-20_(=_NBRC_101213)_(AB238598),93.2,1,0,6,0,10,0,0,0,0,0,0,8,3,0,0,0,0,3,4,0,14,0,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,65,0,0,0,0,6,4,0,3,1,5,0,0,0,0,11,0,0,3,0,4,0,0,0,1,0,0,1,0,0,0,0,4,0,0,10,0,2,0,0,0,1,2,4,0,0,0,0,0,1,0,0,0,22,0,0,0,0,11,9,0,11,0,1,0,0,0,0,8,0
OTU_868,246,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Anaerotruncus,.,0.66,Anaerotruncus_rubiinfantis_strain_MT15_(NR_147398.1),98.6,1,0,6,0,3,1,2,0,0,0,0,1,17,1,2,0,1,1,2,0,7,0,5,0,0,1,5,7,4,0,0,0,0,2,5,0,2,0,3,0,0,3,3,3,12,0,0,0,5,0,0,3,8,4,0,0,7,0,2,2,3,0,0,0,0,4,2,8,0,2,0,0,0,13,0,2,0,0,0,3,2,5,0,0,0,0,5,9,2,6,0,12,0,0,0,0,1,10,0,4,0,9,0,0,0,12,2,0
OTU_864,245,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Clostridium IV,.,0.53,Ruminococcus_bromii_(T)_ATCC_27255_(L76600),91.8,2,0,0,0,0,0,0,0,0,0,0,49,81,0,0,0,0,0,0,0,3,0,0,0,0,9,3,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,5,0,0,0,0,0,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0
OTU_859,243,Root,Bacteria,Candidatus Saccharibacteria,.,.,.,.,.,.,.,Saccharibacteria_genera_incertae_sedis,.,1,TM7_phylum_sp._oral_clone_FR058_(AF432141),98,1,0,0,0,2,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,12,0,0,22,15,3,6,0,0,1,1,0,0,0,0,8,1,10,0,0,1,0,0,0,0,0,2,4,4,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,3,5,0,0,25,2,0,0,41,12,14,6,0,0,2,0,0,0,0,0,1,2,5,4,5,2,0,0
OTU_894,242,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.53,Clostridium_thermocellum_(T)_ATCC_27405_(CP000568),94.5,3,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,77,0
OTU_1071,242,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Clostridium IV,.,0.62,Acutalibacter_muris_strain_KB18_(NR_144605.1),96.2,1,5,1,2,2,3,4,2,0,0,0,2,0,0,0,2,1,2,0,0,0,0,3,0,0,9,2,0,6,6,3,0,0,0,3,2,0,3,2,18,4,4,1,0,0,0,0,0,0,5,3,10,15,0,0,2,0,1,2,0,1,1,1,0,0,3,0,0,0,0,2,0,0,0,4,1,1,0,3,4,4,1,3,2,2,0,0,1,1,4,6,4,18,4,6,0,0,2,0,0,0,0,4,2,19,8,0,0
OTU_926,242,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Acetanaerobacterium,.,0.56,Clostridium_methylpentosum_(T)_DSM_5476_(Y18181),93.8,1,0,12,0,4,1,0,1,5,0,0,3,1,0,0,2,0,0,0,0,1,0,1,3,1,13,5,3,1,0,0,0,0,15,9,1,0,4,11,5,0,0,0,6,3,0,1,6,3,0,1,0,0,0,0,3,14,4,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,2,1,12,3,3,2,0,0,0,0,7,5,1,0,4,17,3,0,0,0,5,5,7,1,2,1,0,4,0,0,2,0
OTU_858,241,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.67,Intestinimonas_butyriciproducens_SRB-521-5-I_(KC311367),89.4,1,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,1,0,0,0,0,4,8,0,0,29,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,1,0,0,0,0,7,6,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0
OTU_902,239,Root,Bacteria,Firmicutes,.,Bacilli,.,Lactobacillales,.,Lactobacillaceae,.,Lactobacillus,.,0.93,Lactobacillus_mucosae_(T)_CCUG_43179_(T);_S32;_DSM_13345_(AF126738),98.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_931,238,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Clostridium IV,.,0.65,Ethanoligenens_harbinense_(T)_YUAN-3_(AY295777),91.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,36,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,31,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_882,237,Root,Bacteria,Actinobacteria,.,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,.,.,.,0.98,Adlercreutzia_equolifaciens_(T)_FJC-B9_(AB306661),91.4,2,0,0,0,0,0,0,0,0,0,0,101,47,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_823,237,Root,Bacteria,Bacteroidetes,.,Bacteroidia,.,Bacteroidales,.,Rikenellaceae,.,Alistipes,.,1,Alistipes_senegalensis_strain_JC50_(NR_118219.1),96.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,6,19,0,1,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_906,234,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.85,Eubacterium_saphenum_strain_164-47_(NR_026031.1),92.4,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40,43,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,2,8,2,60,40,0,0
OTU_1146,233,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Oscillibacter,.,0.75,Oscillibacter_sp._GH1_(JF750939),93.5,1,0,5,0,0,0,0,0,0,0,0,0,1,3,2,0,0,18,11,0,0,1,34,0,0,0,0,1,1,0,4,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,3,21,0,0,0,0,0,5,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,1,0
OTU_940,233,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Peptostreptococcaceae,.,Clostridium XI,.,0.73,[Eubacterium]_tenue_strain_ATCC_25553_(NR_115796.1),97.3,7,0,1,4,0,1,2,81,14,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,84,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,1,1,0,0,0,1,0,0,0
OTU_863,230,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.77,Clostridium_algidixylanolyticum_(T)_SPL73_(AF092549),87,6,0,0,81,37,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,37,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_897,229,Root,Bacteria,Firmicutes,.,.,.,.,.,.,.,.,.,0.74,Tetragenococcus_halophilus_(T)_IAM_1676_(D88668),88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_969,229,Root,Bacteria,Bacteroidetes,.,Bacteroidia,.,Bacteroidales,.,Porphyromonadaceae,.,Parabacteroides,.,1,Parabacteroides_merdae_(T)_JCM_9497_(AB238928),96.6,1,0,3,2,0,0,0,0,0,0,0,0,2,1,0,6,0,1,0,0,3,0,0,1,1,3,0,2,1,0,4,0,0,0,0,0,0,3,0,0,2,1,0,11,0,7,1,0,1,0,0,3,0,2,22,1,9,0,0,0,0,3,0,0,0,0,6,4,1,0,0,13,2,0,0,0,3,0,0,0,1,0,0,0,0,0,3,2,0,2,0,1,0,3,0,2,0,0,0,3,7,0,3,0,2,0,0,75
OTU_883,229,Root,Bacteria,Firmicutes,.,Erysipelotrichia,.,Erysipelotrichales,.,Erysipelotrichaceae,.,.,.,0.6,Erysipelothrix_larvae_strain_LV19_(NR_146812.1),85.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,88,0,0,0,0,0,0,0,0
OTU_909,228,Root,Bacteria,.,.,.,.,.,.,.,.,.,.,0.99,Breznakia_blatticola_strain_ErySL_(NR_146686.1),85.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_947,226,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,Dorea,.,0.82,Lactonifactor_longoviformis_(T)_ED-Mt61/PYG-s6_(DQ100449),95.9,3,0,0,0,0,1,1,0,1,1,0,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,22,27,13,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,34,33,3,4,0
OTU_932,225,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Eubacteriaceae,.,Eubacterium,.,0.94,Eubacterium_limosum_strain_ATCC_8486_(M59120),98.6,2,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,32,2,2,0,0,0,0,0,0
OTU_915,225,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.64,Clostridium_straminisolvens_(T)_CSK1_(AB125279),93.5,2,0,0,29,27,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11,0,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,12,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
OTU_934,223,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.68,Eubacterium_coprostanoligenes_(T)_HL_(HM037995),91.7,1,0,0,0,0,1,0,0,0,0,0,5,27,3,2,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,7,8,1,8,9,2,0,0,0,0,0,0,0,0,7,15,1,1,0,0,5,0,0,0,0,0,0,4,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,5,8,0,4,8,7,0,0,0,0,0,0,0,0,3,6,2,1,0,0,6,0
OTU_959,222,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.91,Clostridium_lactatifermentans_(T)_G17_(AY033434),90.8,1,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,0,1,31,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,20,15,0,0,0,0,0,0
OTU_948,221,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Anaerofilum,.,0.63,Anaerofilum_pentosovorans_(T)_Fae;_DSM_7168_(X97852),95.9,2,0,0,3,3,4,4,0,0,0,0,8,8,0,1,3,2,9,7,0,10,4,3,0,0,0,0,0,1,0,0,0,0,6,9,0,0,0,0,0,0,2,2,11,5,0,3,0,0,3,1,0,0,1,0,0,0,4,6,6,4,0,0,0,0,8,0,2,2,0,2,0,0,10,1,5,0,0,0,2,2,1,0,0,0,0,6,8,2,0,0,0,0,0,3,0,16,6,0,4,0,0,1,5,0,0,2,0
OTU_923,218,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Ruminococcus,.,0.53,Oxobacter_pfennigii_(T)_DSM_3222_(X77838),90.1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,6,2,1,5,9,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,7,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,33,3,0,7,4,0,0,0,0,0,0
OTU_912,217,Root,Bacteria,Firmicutes,.,.,.,.,.,.,.,.,.,0.5,*,0,1,0,0,0,0,0,0,0,0,0,0,24,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_433,213,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,Dorea,.,0.75,Dorea_longicatena_(T)_III-35_(AJ132842),96.2,1,0,1,1,2,0,0,4,0,5,2,0,0,0,1,0,0,3,2,2,0,3,1,3,1,0,0,0,2,0,0,7,4,0,2,1,4,0,0,3,1,2,0,2,0,0,0,9,0,8,2,0,0,0,0,1,1,1,6,8,0,2,0,14,2,0,3,3,1,0,14,0,0,0,3,3,2,0,2,0,0,1,6,3,5,1,8,0,7,3,1,0,1,2,0,0,3,3,2,3,5,2,8,3,1,0,1,0
